gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM	posterior_mean_count	posterior_standard_deviation_of_count	pme_TPM	pme_FPKM	TPM_ci_lower_bound	TPM_ci_upper_bound	TPM_coefficient_of_quartile_variation	FPKM_ci_lower_bound	FPKM_ci_upper_bound	FPKM_coefficient_of_quartile_variation
ENSG00000249898.7	ENST00000515608.5,ENST00000522897.1,ENST00000525186.1,ENST00000527490.1	630.21	421.56	8.00	0.09	0.27	8.00	0.00	0.13	0.38	0.0557113	0.214656	0.216241	0.162593	0.627204	0.216328
ENSG00000249899.5	ENST00000503559.1,ENST00000505701.5	574.50	365.85	0.00	0.00	0.00	0.00	0.00	0.03	0.08	0.00049055	0.0626513	0.474413	0.00143389	0.183145	0.474466
ENSG00000249901.1	ENST00000502566.1	659.00	450.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	3.18358e-07	0.0326354	0.655658	9.30294e-07	0.0953803	0.655631
ENSG00000249904.1	ENST00000505809.1	469.00	260.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	7.00534e-09	0.0558604	0.656538	2.04723e-08	0.163258	0.656562
ENSG00000249906.1	ENST00000514506.1	1221.00	1012.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	6.66705e-08	0.0144494	0.655692	6.83852e-07	0.0422295	0.655715
ENSG00000249908.2	ENST00000506203.2	239.00	31.30	0.00	0.00	0.00	0.00	0.00	0.16	0.45	9.58218e-07	0.463729	0.654561	2.80047e-06	1.3554	0.654553
ENSG00000249909.1	ENST00000504253.1	315.00	106.47	0.00	0.00	0.00	0.00	0.00	0.05	0.13	1.4236e-06	0.137358	0.657131	4.16077e-06	0.401425	0.65719
ENSG00000249910.3	ENST00000505076.1	1357.00	1148.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.62241e-08	0.0125266	0.652914	7.66474e-08	0.0366119	0.652955
ENSG00000249912.1	ENST00000456572.2	344.00	135.43	0.00	0.00	0.00	0.00	0.00	0.04	0.10	2.19472e-06	0.106799	0.661233	6.41435e-06	0.312071	0.661206
ENSG00000249915.7	ENST00000264933.8,ENST00000505221.5,ENST00000505526.1,ENST00000506909.5,ENST00000507473.1,ENST00000507528.5,ENST00000509581.5,ENST00000511482.1,ENST00000512466.1,ENST00000513582.5,ENST00000515587.1,ENST00000614778.4,ENST00000618970.4,ENST00000628729.2	1197.71	989.04	5298.82	26.16	76.30	5298.78	0.47	26.21	76.55	25.4168	26.9973	0.0103504	74.2967	78.9162	0.0103527
ENSG00000249916.1	ENST00000507143.1	563.00	354.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	9.71246e-08	0.040864	0.658754	2.83784e-07	0.119424	0.65882
ENSG00000249917.2	ENST00000505156.2	2692.00	2483.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	6.06741e-10	0.00587699	0.652692	1.77322e-09	0.0171815	0.652699
ENSG00000249919.1	ENST00000510588.1	409.00	200.38	0.00	0.00	0.00	0.00	0.00	0.02	0.07	7.12439e-07	0.0724625	0.65677	2.08243e-06	0.211759	0.656824
ENSG00000249920.2	ENST00000505935.2	955.00	746.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	5.06458e-07	0.0194264	0.654526	1.48077e-06	0.0567745	0.654629
ENSG00000249921.2	ENST00000506742.2	948.00	739.32	16.00	0.11	0.31	16.00	0.00	0.11	0.33	0.0629955	0.166951	0.164299	0.184124	0.487935	0.16437
ENSG00000249923.1	ENST00000506039.1	2228.00	2019.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.17602e-08	0.00717525	0.655145	6.36002e-08	0.0209725	0.655159
ENSG00000249924.2	ENST00000513660.2	370.00	161.41	0.00	0.00	0.00	0.00	0.00	0.03	0.09	1.24194e-07	0.0903812	0.657555	3.63028e-07	0.264135	0.657568
ENSG00000249926.2	ENST00000508145.2	1561.00	1352.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.79497e-07	0.010797	0.658786	8.16784e-07	0.0315477	0.658761
ENSG00000249927.1	ENST00000510057.1	267.00	58.56	0.00	0.00	0.00	0.00	0.00	0.08	0.24	7.62539e-07	0.24527	0.653456	2.22915e-06	0.716745	0.653419
ENSG00000249928.2	ENST00000509483.2	312.00	103.48	0.00	0.00	0.00	0.00	0.00	0.05	0.14	7.07298e-07	0.139631	0.657543	2.06663e-06	0.408053	0.65751
ENSG00000249930.1	ENST00000512110.1	244.00	35.98	0.00	0.00	0.00	0.00	0.00	0.14	0.39	1.56179e-05	0.404966	0.656467	4.56526e-05	1.18351	0.656451
ENSG00000249931.4	ENST00000435655.2,ENST00000512626.2	1386.00	1177.32	0.02	0.00	0.00	0.64	0.63	0.01	0.03	0.000288992	0.022015	0.456655	0.000783936	0.0642847	0.456741
ENSG00000249934.2	ENST00000340589.4	1813.00	1604.32	5.00	0.02	0.04	5.00	0.00	0.02	0.05	0.00556702	0.0332765	0.277874	0.0162708	0.0972449	0.277824
ENSG00000249936.3	ENST00000511164.1	579.00	370.35	32.80	0.43	1.26	33.14	4.77	0.45	1.31	0.263967	0.646585	0.148395	0.776986	1.89523	0.148388
ENSG00000249937.6	ENST00000510648.1,ENST00000511596.5,ENST00000514771.6,ENST00000648234.1,ENST00000650405.1	1506.40	1297.74	0.00	0.00	0.00	0.00	0.00	0.05	0.14	0.00778911	0.0978685	0.349727	0.0227836	0.286075	0.34966
ENSG00000249941.1	ENST00000505404.1	471.00	262.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	2.25192e-07	0.0554426	0.654354	6.58029e-07	0.162011	0.654383
ENSG00000249942.1	ENST00000510419.1	732.00	523.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	5.54749e-07	0.0276305	0.654099	1.8927e-06	0.0807538	0.654132
ENSG00000249943.1	ENST00000515331.1	210.00	9.58	0.00	0.00	0.00	0.00	0.00	0.51	1.48	5.00661e-06	1.50374	0.653205	1.46322e-05	4.3956	0.65314
ENSG00000249944.1	ENST00000502605.1	298.00	89.50	0.00	0.00	0.00	0.00	0.00	0.05	0.16	3.74879e-07	0.162215	0.65847	1.0955e-06	0.47406	0.658444
ENSG00000249945.1	ENST00000506984.1	490.00	281.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	8.45338e-08	0.0517318	0.658574	2.47054e-07	0.151157	0.658619
ENSG00000249947.2	ENST00000436573.3	652.00	443.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	1.3181e-07	0.0328898	0.655115	3.85201e-07	0.096118	0.655195
ENSG00000249948.6	ENST00000503442.1,ENST00000504802.1,ENST00000508166.5,ENST00000508264.1,ENST00000511446.2,ENST00000610628.4,ENST00000613293.4	977.95	769.28	6.00	0.04	0.11	6.00	0.00	0.07	0.21	0.0283383	0.119046	0.227297	0.0830648	0.34814	0.227215
ENSG00000249950.1	ENST00000511727.1	448.00	239.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	5.45659e-07	0.0606083	0.650544	1.59514e-06	0.177148	0.650536
ENSG00000249951.1	ENST00000514304.1	215.00	12.42	0.00	0.00	0.00	0.00	0.00	0.39	1.14	2.03291e-05	1.18028	0.658413	1.73243e-05	3.44937	0.658479
ENSG00000249955.1	ENST00000508955.1	554.00	345.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	8.00452e-07	0.0419351	0.657856	1.17199e-07	0.122574	0.657858
ENSG00000249956.4	ENST00000514441.2	1597.00	1388.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.16035e-09	0.0105906	0.658913	6.31596e-09	0.0309536	0.658877
ENSG00000249958.1	ENST00000479109.2	1454.00	1245.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	3.90955e-08	0.0115814	0.651558	1.14264e-07	0.0338445	0.651596
ENSG00000249959.5	ENST00000502287.1,ENST00000509458.5	794.00	585.33	4.00	0.03	0.10	4.00	0.00	0.05	0.15	0.0149136	0.089724	0.273067	0.0436105	0.262294	0.273088
ENSG00000249960.2	ENST00000512025.2	362.00	153.41	0.00	0.00	0.00	0.00	0.00	0.03	0.09	8.85037e-07	0.0955397	0.64944	2.58662e-06	0.279217	0.649413
ENSG00000249961.9	ENST00000313294.7,ENST00000433154.5,ENST00000558713.6,ENST00000559050.1,ENST00000559403.1,ENST00000561333.1	2257.00	2048.32	1.00	0.00	0.01	1.00	0.00	0.04	0.12	0.00813659	0.0854779	0.341864	0.023701	0.249766	0.341793
ENSG00000249962.1	ENST00000507624.1	621.00	412.34	80.48	0.95	2.78	82.70	9.98	0.99	2.88	0.679248	1.30114	0.109864	1.98637	3.80337	0.1099
ENSG00000249963.1	ENST00000514852.1	1386.00	1177.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.48345e-08	0.0124475	0.659064	7.25814e-08	0.0363861	0.659089
ENSG00000249965.2	ENST00000510507.2	563.00	354.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	2.99171e-07	0.0414906	0.656555	8.74013e-07	0.121232	0.656504
ENSG00000249966.1	ENST00000503386.1	428.00	219.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	3.44138e-07	0.0662336	0.657737	1.00603e-06	0.193617	0.657711
ENSG00000249967.1	ENST00000370649.3	1848.00	1639.32	0.00	0.00	0.00	0.49	0.85	0.00	0.01	2.39204e-08	0.0133493	0.655853	6.99128e-08	0.039018	0.655804
ENSG00000249970.1	ENST00000511117.1	192.00	3.06	0.00	0.00	0.00	0.00	0.00	1.59	4.65	0.000153159	4.75983	0.656225	6.87518e-05	13.9115	0.656204
ENSG00000249971.1	ENST00000504539.1	411.00	202.38	0.00	0.00	0.00	0.00	0.00	0.02	0.07	2.69334e-07	0.0717671	0.655529	7.868e-07	0.209793	0.655553
ENSG00000249973.2	ENST00000508008.2	452.00	243.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	9.99459e-08	0.060513	0.655928	2.92047e-07	0.176884	0.655893
ENSG00000249975.1	ENST00000502817.1	919.00	710.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	5.17714e-07	0.0205078	0.658819	4.48879e-07	0.0599223	0.658823
ENSG00000249976.2	ENST00000510511.2	539.00	330.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	1.90856e-07	0.0445303	0.659776	5.57976e-07	0.130109	0.659778
ENSG00000249977.1	ENST00000454801.2	384.00	175.40	0.00	0.00	0.00	0.00	0.00	0.03	0.08	2.59911e-06	0.0830161	0.652452	7.59745e-06	0.242631	0.652468
ENSG00000249978.1	ENST00000427089.1	353.00	144.42	0.00	0.00	0.00	0.00	0.00	0.03	0.10	9.34383e-07	0.100055	0.655031	2.731e-06	0.292444	0.65505
ENSG00000249981.1	ENST00000510180.1	567.00	358.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	1.53871e-07	0.0404239	0.647782	4.49858e-07	0.118138	0.647826
ENSG00000249982.1	ENST00000505978.1	650.00	441.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	1.42773e-07	0.033187	0.654826	2.78707e-06	0.0970147	0.654843
ENSG00000249984.1	ENST00000503489.1	730.00	521.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	3.07951e-07	0.0276168	0.659627	5.93768e-07	0.080702	0.659631
ENSG00000249985.1	ENST00000514659.1	117.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0
ENSG00000249986.1	ENST00000508556.1	304.00	95.49	0.00	0.00	0.00	0.00	0.00	0.05	0.15	2.46144e-06	0.150991	0.658565	7.1919e-06	0.44131	0.65853
ENSG00000249987.1	ENST00000505751.1	772.00	563.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	1.30255e-07	0.0258881	0.657626	3.80684e-07	0.0756724	0.657584
ENSG00000249988.1	ENST00000505628.1,ENST00000514863.1	499.00	290.36	2.00	0.03	0.10	2.00	0.00	0.10	0.28	0.0132823	0.198088	0.360991	0.0390243	0.579151	0.360983
ENSG00000249990.1	ENST00000515611.1	426.00	217.37	0.00	0.00	0.00	0.00	0.00	0.02	0.07	5.10367e-08	0.0670378	0.655019	1.49155e-07	0.195973	0.654997
ENSG00000249992.1	ENST00000503771.1	1813.00	1604.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	9.21445e-09	0.00903044	0.653047	2.69338e-08	0.026399	0.653028
ENSG00000249993.1	ENST00000515542.1	894.00	685.32	10.00	0.07	0.21	10.00	0.00	0.08	0.23	0.034633	0.125084	0.205655	0.101268	0.365601	0.205731
ENSG00000249994.1	ENST00000506305.1	686.00	477.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	1.16441e-07	0.0304973	0.653571	3.40275e-07	0.0891303	0.653625
ENSG00000249995.1	ENST00000503354.1	1577.00	1368.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	8.53714e-08	0.010597	0.658671	9.64747e-07	0.0309791	0.658691
ENSG00000249996.1	ENST00000506859.1	561.00	352.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	1.822e-07	0.0416902	0.656082	5.32247e-07	0.121857	0.65606
ENSG00000249997.1	ENST00000510008.1	774.00	565.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	9.32427e-08	0.0259741	0.659486	2.72523e-07	0.0759105	0.659542
ENSG00000249998.1	ENST00000511735.1	451.00	242.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	6.7739e-09	0.0597361	0.656464	1.97929e-08	0.174618	0.656431
ENSG00000250001.1	ENST00000515377.1	543.00	334.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	2.63951e-07	0.0431987	0.66032	7.71468e-07	0.126266	0.660436
ENSG00000250003.2	ENST00000513039.2	462.00	253.36	0.00	0.00	0.00	0.00	0.00	0.02	0.06	7.37148e-07	0.0574776	0.658799	2.15429e-06	0.167955	0.658822
ENSG00000250006.2	ENST00000503840.2	715.00	506.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	5.7244e-08	0.0288751	0.654368	1.67315e-07	0.0843532	0.654373
ENSG00000250007.6	ENST00000503496.5,ENST00000558707.1	1657.50	1448.83	0.00	0.00	0.00	0.00	0.00	0.01	0.04	0.000149553	0.0404497	0.557752	0.000413938	0.118208	0.557746
ENSG00000250011.1	ENST00000502802.1	616.00	407.34	7.69	0.09	0.27	8.13	2.03	0.11	0.32	0.0308545	0.191992	0.267107	0.0902138	0.561114	0.267141
ENSG00000250012.1	ENST00000507924.1,ENST00000511301.1	385.50	176.91	0.00	0.00	0.00	0.00	0.00	0.06	0.18	0.000735811	0.149897	0.484985	0.00215033	0.438197	0.485033
ENSG00000250013.1	ENST00000514761.1	656.00	447.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	3.08978e-07	0.0328854	0.654382	9.0314e-07	0.0960872	0.654397
ENSG00000250015.1	ENST00000507813.1	206.00	7.64	0.00	0.00	0.00	0.00	0.00	0.64	1.86	3.58785e-06	1.89804	0.653465	1.04871e-05	5.54609	0.653519
ENSG00000250016.2	ENST00000510867.2	677.00	468.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	2.0118e-08	0.0312302	0.65508	5.87912e-08	0.0912993	0.655152
ENSG00000250017.1	ENST00000505789.1	2023.00	1814.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.23984e-09	0.00804667	0.655305	1.43032e-07	0.0235214	0.655291
ENSG00000250020.1	ENST00000506872.1	718.00	509.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	4.19931e-07	0.0284054	0.656628	1.22753e-06	0.0830031	0.656596
ENSG00000250021.7	ENST00000398333.7,ENST00000558648.5,ENST00000559629.1,ENST00000560224.1	2439.00	2230.32	0.00	0.00	0.00	20.44	18.82	0.09	0.25	0.0113595	0.184733	0.378302	0.0332181	0.539902	0.378296
ENSG00000250024.1	ENST00000508799.1	646.00	437.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	6.09461e-08	0.0334955	0.651079	1.78086e-07	0.097892	0.6511
ENSG00000250025.2	ENST00000511390.1,ENST00000515598.1	478.50	269.87	0.00	0.00	0.00	0.00	0.00	0.04	0.12	0.000779434	0.105942	0.493826	0.00205463	0.309449	0.493814
ENSG00000250026.5	ENST00000504453.1,ENST00000510782.5,ENST00000511720.1,ENST00000513714.1,ENST00000514295.5,ENST00000514420.1	1054.17	845.55	0.00	0.00	0.00	0.00	0.00	0.13	0.38	0.0195105	0.270388	0.368513	0.0572373	0.790491	0.368562
ENSG00000250027.1	ENST00000503478.1,ENST00000504628.1	605.50	396.85	0.00	0.00	0.00	0.00	0.00	0.03	0.09	0.000492766	0.0757628	0.49831	0.00155052	0.221561	0.498311
ENSG00000250030.2	ENST00000508720.2	308.00	99.48	0.00	0.00	0.00	0.00	0.00	0.05	0.14	8.89728e-07	0.145439	0.653409	2.60098e-06	0.425065	0.653379
ENSG00000250031.1	ENST00000510501.1	1779.00	1570.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.54967e-09	0.00929064	0.653817	7.45335e-09	0.0271497	0.65387
ENSG00000250032.1	ENST00000510938.1	442.00	233.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	3.48508e-07	0.0620777	0.657495	1.01853e-06	0.181388	0.657505
ENSG00000250033.5	ENST00000510066.5,ENST00000510767.5,ENST00000512538.1,ENST00000512786.1,ENST00000514752.1	1460.20	1251.54	0.00	0.00	0.00	0.00	0.00	0.06	0.17	0.00958136	0.122806	0.368112	0.0278564	0.358702	0.368078
ENSG00000250034.1	ENST00000506420.1	258.00	49.61	0.00	0.00	0.00	0.00	0.00	0.10	0.29	4.92503e-07	0.294447	0.65581	1.43971e-06	0.860663	0.655868
ENSG00000250036.1	ENST00000509129.1	353.00	144.42	0.00	0.00	0.00	0.00	0.00	0.03	0.10	2.88573e-07	0.101147	0.658755	8.43384e-07	0.295611	0.65873
ENSG00000250037.1	ENST00000512324.1	613.00	404.34	0.00	0.00	0.00	0.00	0.00	0.01	0.04	7.06607e-08	0.0360594	0.65622	2.06546e-07	0.105381	0.656254
ENSG00000250038.5	ENST00000507759.5,ENST00000515720.1	803.00	594.33	0.00	0.00	0.00	0.00	0.00	0.02	0.05	0.000252802	0.0397815	0.475449	0.00073863	0.116283	0.475436
ENSG00000250039.3	ENST00000510705.3	1874.00	1665.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	4.75116e-09	0.00874376	0.657216	1.38858e-08	0.0255542	0.657243
ENSG00000250040.2	ENST00000508566.2	1696.00	1487.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.81279e-07	0.00974132	0.657043	3.70522e-08	0.0284674	0.657062
ENSG00000250041.2	ENST00000503469.2,ENST00000533941.1	557.00	348.35	1.00	0.01	0.04	1.00	0.00	0.05	0.15	0.00516339	0.108924	0.392008	0.0150702	0.318292	0.391985
ENSG00000250042.1	ENST00000509058.1	498.00	289.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	9.44888e-08	0.050205	0.655021	2.76066e-07	0.146722	0.655021
ENSG00000250043.1	ENST00000502956.1,ENST00000515825.1	662.50	453.84	0.00	0.00	0.00	0.00	0.00	0.02	0.07	0.000575273	0.0553375	0.481766	0.00175121	0.16179	0.48182
ENSG00000250045.2	ENST00000508108.2	532.00	323.35	0.00	0.00	0.00	0.00	0.00	0.02	0.04	6.00525e-08	0.0452819	0.657902	1.75577e-07	0.13232	0.65792
ENSG00000250046.3	ENST00000505632.1	740.00	531.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	1.18039e-07	0.0274022	0.656685	3.44826e-07	0.0800884	0.656675
ENSG00000250048.2	ENST00000507027.2,ENST00000638070.1	651.50	442.84	0.00	0.00	0.00	0.00	0.00	0.02	0.07	0.000320683	0.0547226	0.479004	0.000985477	0.159992	0.47903
ENSG00000250049.5	ENST00000502934.1,ENST00000507217.5	1766.50	1557.84	0.00	0.00	0.00	0.00	0.00	0.02	0.04	0.00014214	0.0412756	0.568086	0.000423166	0.12064	0.568059
ENSG00000250050.1	ENST00000507819.1	1346.00	1137.32	1.00	0.00	0.01	1.00	0.00	0.01	0.02	0.000162494	0.0202441	0.473734	0.000477731	0.0591714	0.473805
ENSG00000250053.1	ENST00000514074.1	484.00	275.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	8.88632e-07	0.0528441	0.654708	2.5963e-06	0.154435	0.654728
ENSG00000250056.5	ENST00000505626.5,ENST00000507582.1,ENST00000507628.1,ENST00000513844.1	1606.75	1398.09	0.00	0.00	0.00	0.00	0.00	0.03	0.09	0.00335038	0.0667181	0.407914	0.00979522	0.195022	0.407926
ENSG00000250057.1	ENST00000515670.1	394.00	185.39	0.00	0.00	0.00	0.00	0.00	0.03	0.08	7.3684e-07	0.0779464	0.65462	2.15407e-06	0.227804	0.654589
ENSG00000250060.1	ENST00000510622.1	553.00	344.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	4.24615e-07	0.0415723	0.65929	6.60698e-06	0.121527	0.659281
ENSG00000250062.5	ENST00000509322.5,ENST00000511917.1	907.50	698.83	0.00	0.00	0.00	0.00	0.00	0.01	0.04	0.000269997	0.0349793	0.476602	0.000784087	0.10223	0.476559
ENSG00000250064.1	ENST00000509416.1	712.00	503.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	6.74903e-09	0.0289767	0.661394	1.972e-08	0.0846981	0.661381
ENSG00000250066.1	ENST00000513197.1	417.00	208.38	0.00	0.00	0.00	0.00	0.00	0.02	0.07	9.22378e-07	0.0696234	0.656862	2.69467e-06	0.203466	0.656889
ENSG00000250067.11	ENST00000436027.9,ENST00000458210.7,ENST00000514277.5	1969.43	1760.75	62.89	0.17	0.51	63.21	2.59	0.19	0.55	0.124053	0.260279	0.125574	0.358893	0.757032	0.125619
ENSG00000250068.1	ENST00000502685.1	260.00	51.60	0.00	0.00	0.00	0.00	0.00	0.09	0.28	2.50489e-07	0.284541	0.663591	7.31758e-07	0.83162	0.663565
ENSG00000250069.1	ENST00000508713.1	3025.00	2816.32	22.00	0.04	0.11	22.00	0.00	0.04	0.12	0.0244355	0.0565163	0.140669	0.0713877	0.16513	0.140661
ENSG00000250071.1	ENST00000511688.1	1107.00	898.32	1.00	0.01	0.02	1.00	0.00	0.01	0.03	0.000271975	0.0261538	0.474396	0.000881887	0.0765232	0.474444
ENSG00000250072.5	ENST00000507318.1,ENST00000507373.1,ENST00000509139.1,ENST00000512007.1,ENST00000515304.1,ENST00000515519.5	912.67	704.13	0.00	0.00	0.00	0.00	0.00	0.23	0.68	0.0294346	0.521809	0.399319	0.0838414	1.52293	0.399321
ENSG00000250073.2	ENST00000504932.2,ENST00000532579.1	678.00	469.34	7.00	0.07	0.21	7.00	0.00	0.08	0.24	0.0292791	0.139784	0.24209	0.0854767	0.408425	0.242112
ENSG00000250074.1	ENST00000513470.1	337.00	128.44	0.00	0.00	0.00	0.00	0.00	0.04	0.11	8.56857e-06	0.113203	0.653591	6.25875e-06	0.33083	0.653616
ENSG00000250075.5	ENST00000502400.5,ENST00000503987.1,ENST00000505155.1	1054.33	845.68	0.00	0.00	0.00	0.00	0.00	0.04	0.10	0.00133493	0.0870886	0.462878	0.00390135	0.254565	0.462924
ENSG00000250076.1	ENST00000506459.1	799.00	590.33	0.00	0.00	0.00	0.00	0.00	0.01	0.02	2.12985e-07	0.0246738	0.656784	6.22424e-07	0.0721228	0.656849
ENSG00000250078.1	ENST00000508292.1	420.00	211.38	0.00	0.00	0.00	0.00	0.00	0.02	0.07	5.16322e-07	0.0685773	0.660704	1.10072e-06	0.200397	0.660645
ENSG00000250079.1	ENST00000510368.1	1201.00	992.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.74261e-07	0.0148351	0.657376	7.42828e-08	0.0433609	0.657393
ENSG00000250080.1	ENST00000514947.1	1732.00	1523.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	3.92747e-08	0.00954405	0.661154	1.14812e-07	0.0278972	0.661111
ENSG00000250081.1	ENST00000510261.1	365.00	156.41	13.00	0.41	1.18	13.00	0.00	0.44	1.27	0.224778	0.669998	0.181507	0.661202	1.96233	0.181433
ENSG00000250082.1	ENST00000511259.1	501.00	292.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	8.45132e-07	0.0499251	0.658885	7.37927e-07	0.145913	0.65889
ENSG00000250084.1	ENST00000515651.1	304.00	95.49	0.00	0.00	0.00	0.00	0.00	0.05	0.15	1.55478e-06	0.152329	0.653841	4.54535e-06	0.445175	0.653799
ENSG00000250088.1	ENST00000504574.1	234.00	26.80	0.00	0.00	0.00	0.00	0.00	0.18	0.53	4.98604e-06	0.543931	0.655316	1.45761e-05	1.59001	0.65527
ENSG00000250090.1	ENST00000510553.1	222.00	17.13	5.04	1.44	4.19	5.05	2.41	1.72	5.02	9.92043e-05	3.48056	0.404808	0.000289932	10.1721	0.404854
ENSG00000250091.3	ENST00000514254.3	6003.00	5794.32	6.00	0.01	0.01	6.00	0.00	0.01	0.02	0.00196839	0.0102899	0.25602	0.00574469	0.0300702	0.256084
ENSG00000250092.2	ENST00000505528.2	721.00	512.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	3.32563e-08	0.0283024	0.655519	9.71957e-08	0.0827369	0.655507
ENSG00000250095.5	ENST00000503242.1,ENST00000507222.5,ENST00000508389.1	410.67	204.61	0.00	0.00	0.00	0.00	0.00	0.52	1.51	0.00947696	1.49733	0.602888	0.0274482	4.37555	0.602893
ENSG00000250098.1	ENST00000503163.1	316.00	107.47	0.00	0.00	0.00	0.00	0.00	0.05	0.13	2.20904e-06	0.135141	0.658947	6.45764e-06	0.394957	0.658893
ENSG00000250099.1	ENST00000503772.1	399.00	190.39	0.00	0.00	0.00	0.00	0.00	0.03	0.07	3.72186e-07	0.0767023	0.653764	1.08738e-06	0.224134	0.653789
ENSG00000250100.2	ENST00000508057.2	576.00	367.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	2.86903e-07	0.0402744	0.655095	8.3868e-07	0.117692	0.655143
ENSG00000250101.1	ENST00000511650.1	547.00	338.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	1.93414e-07	0.0429725	0.654873	5.65058e-07	0.125589	0.654939
ENSG00000250102.5	ENST00000500169.6,ENST00000505436.1	486.50	277.86	0.00	0.00	0.00	0.00	0.00	0.04	0.10	0.000823239	0.0854349	0.475677	0.00240766	0.249704	0.47571
ENSG00000250103.2	ENST00000503456.1,ENST00000513690.2	470.50	261.86	0.00	0.00	0.00	0.00	0.00	0.04	0.11	0.00052786	0.0895398	0.4748	0.002067	0.262233	0.474832
ENSG00000250105.1	ENST00000504911.1	580.00	371.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	2.69189e-07	0.039276	0.65727	7.86521e-07	0.114786	0.657213
ENSG00000250106.1	ENST00000506304.1	522.00	313.35	0.00	0.00	0.00	0.00	0.00	0.02	0.05	1.97838e-07	0.0465934	0.652505	5.78209e-07	0.136187	0.652482
ENSG00000250107.1	ENST00000505495.1,ENST00000505793.1,ENST00000508920.1	934.00	725.35	0.00	0.00	0.00	0.00	0.00	0.04	0.12	0.00133327	0.103809	0.482929	0.00389699	0.30341	0.482926
ENSG00000250111.3	ENST00000507171.1	1300.00	1091.32	0.00	0.00	0.00	0.79	1.10	0.01	0.02	1.22015e-07	0.0235159	0.65129	3.56631e-07	0.0687101	0.651334
ENSG00000250114.1	ENST00000506922.1	207.00	8.10	0.00	0.00	0.00	0.00	0.00	0.60	1.75	7.30174e-06	1.79457	0.658755	2.13422e-05	5.24501	0.65872
ENSG00000250115.2	ENST00000507976.2	429.00	220.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	1.50032e-07	0.0657085	0.656649	4.38294e-07	0.192008	0.65666
